id,cond,n_annot,consistency,coherence,originality,surprisingness,enjoyment,quality,coherence_comp,creativity_comp,attract_comp,overall,llm,n_words,n_sentences,mean_word_length,mean_sentence_length,ttr,hapax_ratio,comma_density,flesch_approx,adjacent_sentence_similarity,semantic_distinctiveness,topic_novelty,topic_transience,topic_resonance,topic_entropy,word_novelty,word_transience,word_resonance,s_novelty,s_transience,s_resonance
180,H-LLM,2,5.0,5.0,5.0,4.5,4.5,4.5,5.0,4.75,4.5,4.75,1,495.0,29.0,4.721212121212122,17.06896551724138,0.5131313131313131,0.3838383838383838,80.80808080808082,59.27727272727276,0.09456044206744674,0.6463711868957016,4.487407342336517,4.299001849036122,0.221067302357141,1.9724372400604697,4.954919052097913,4.878622481627179,0.000946884668366732,-2.1056735655840706,-1.1612925108741312,-0.9254166632890701
181,H-LLM,2,3.0,5.0,2.0,4.0,1.5,3.0,4.0,3.0,2.25,3.0833333333333335,1,424.0,29.0,4.2665094339622645,14.620689655172415,0.5212264150943396,0.37735849056603776,94.33962264150944,79.26150943396227,0.05876694987983039,0.5965613154872285,4.485622481120897,4.299106507985503,0.3035576872755949,1.9901863270456068,4.885567866379589,4.694988865613182,0.16219289277814974,-2.9740346590677897,-1.5870164235432942,-1.0564558335712977
182,H-LLM,2,3.0,3.5,4.5,4.0,3.5,3.5,3.25,4.25,3.5,3.6666666666666665,1,426.0,20.0,4.845070422535211,21.3,0.5938967136150235,0.4624413145539906,42.25352112676056,59.50704929577468,0.06877061684483511,0.7058903791270565,5.3196189415156745,5.231565425923966,0.10032713712924568,1.6332468788002057,4.954778979796031,5.040544431744842,-0.16037184568862292,-2.6044417108808244,-1.2738673346383231,-1.0947489004868727
183,H-LLM,2,4.5,5.0,3.5,5.0,3.5,5.0,4.75,4.25,4.25,4.416666666666667,1,414.0,22.0,4.642512077294686,18.818181818181817,0.5893719806763285,0.4492753623188406,45.893719806763286,64.5128063241107,0.061633264568051675,0.7056407416726596,5.000657249460537,4.997455791860972,0.024035431990455346,1.875755541845566,5.275842245910668,5.19507434514388,0.023970616449909506,-2.504170196396964,-1.5463769946779524,-0.8441113692063552
184,H-LLM,2,4.0,4.0,3.0,4.5,2.5,4.0,4.0,3.75,3.25,3.6666666666666665,1,456.0,16.0,4.4868421052631575,28.5,0.5745614035087719,0.45614035087719296,54.82456140350877,57.12986842105265,0.11975183575795635,0.6507134606846146,6.026221838772851,5.942972163840508,0.11314198508771467,1.3870180003670267,4.813808604461299,4.746049624937348,0.02297998338551454,-2.016279861330986,-1.1801816076040268,-0.5576478481292725
185,H-LLM,2,5.0,5.0,3.0,5.0,5.0,5.0,5.0,4.0,5.0,4.666666666666667,1,671.0,35.0,5.180327868852459,19.17142857142857,0.526080476900149,0.38748137108792846,64.08345752608048,44.40073919523101,0.04571596852147677,0.505849130278328,5.163481146684134,5.194704926744507,0.0017145844383813919,1.7252452526407618,4.796214132234184,4.75083643834084,0.0417023291030729,-2.6738034175789873,-1.3570356628169185,-1.2930093516003003
186,H-LLM,2,4.5,3.0,4.5,3.0,4.5,3.0,3.75,3.75,3.75,3.75,1,525.0,31.0,4.836190476190477,16.93548387096774,0.5333333333333333,0.41523809523809524,72.38095238095238,50.74034101382489,0.05688886778170304,0.6654395771570418,4.575789417901948,4.643325421987866,-0.019681982995277764,1.8662901053596925,4.829622996895615,4.748055521726076,0.10327536480590747,-2.4029240873124866,-1.3562858369615343,-0.9707649735843434
187,H-LLM,2,3.5,5.0,4.0,5.0,3.5,3.5,4.25,4.5,3.5,4.083333333333333,1,500.0,21.0,4.636,23.80952380952381,0.478,0.344,80.0,59.99833333333336,0.10933246875659819,0.6773342149647404,4.581380985964228,4.640903023396811,-0.09663004179418416,1.698482445604903,4.703075951851468,4.648717490627243,0.0408152676210877,-2.0382403836530796,-1.084564258070553,-0.9509312510490417
188,H-LLM,2,5.0,5.0,1.5,5.0,3.0,4.5,5.0,3.25,3.75,4.0,1,503.0,26.0,4.530815109343936,19.346153846153847,0.47514910536779326,0.34592445328031807,61.63021868787277,65.26028406484173,0.1156007933855069,0.5228633482119133,3.860957041161999,3.9852539036803636,-0.30171188961262224,1.9345447006681395,4.7205342908611305,4.679602048136005,0.09457128392681419,-2.349875639466678,-1.2950198860729443,-1.041589394211769
189,H-LLM,2,4.0,4.5,2.0,3.5,2.5,4.0,4.25,2.75,3.25,3.4166666666666665,1,429.0,16.0,4.729603729603729,26.8125,0.4965034965034965,0.36596736596736595,81.58508158508158,54.3965362762238,0.10428553925168238,0.5696815225417855,5.615473954213161,5.623127789889488,-0.1491156016049175,1.5099414907328519,4.728526251626305,4.69484858053111,0.02929109400174314,-2.5083122809727985,-1.2570160468419393,-0.9933354088238308
190,H-LLM,2,4.0,5.0,5.0,4.5,4.5,4.0,4.5,4.75,4.25,4.5,1,411.0,28.0,4.608272506082725,14.678571428571429,0.5255474452554745,0.3819951338199513,85.1581508515815,63.49245437956205,0.0702783271692276,0.6360318631775734,4.578138457147175,4.606605192298532,0.02549741747825359,1.7808946851859628,4.905566746219978,4.901321223360547,0.0017633231352654787,-2.7998634661946977,-1.3502950412886483,-1.4662253764959483
191,H-LLM,2,4.5,5.0,2.0,5.0,1.5,5.0,4.75,3.5,3.25,3.8333333333333335,1,434.0,22.0,4.313364055299539,19.727272727272727,0.5,0.37557603686635943,55.29953917050692,69.463431085044,0.0963307474005485,0.5431787111568087,5.401333423431343,5.329281843297428,0.16461184815797386,1.7288691892066892,4.597516976060038,4.547233238257222,0.03514742192855464,-2.41811838944753,-1.5449674685796102,-0.6999294417245048
192,H-LLM,2,5.0,5.0,4.5,5.0,4.5,5.0,5.0,4.75,4.75,4.833333333333333,1,499.0,39.0,4.248496993987976,12.794871794871796,0.5190380761523046,0.3927855711422846,46.09218436873747,83.47826524844562,0.08624271745989166,0.5965613154872285,4.572998772858471,4.526663316362039,0.0723127096820098,2.1283918123336694,4.951555664443982,4.996711645494946,-0.027088236522886278,-1.9524600856444414,-1.1789210894528557,-0.7541013583540916
193,H-LLM,2,2.0,5.0,2.5,4.5,3.0,3.0,3.5,3.5,3.0,3.3333333333333335,1,503.0,19.0,4.421471172962226,26.473684210526315,0.5387673956262425,0.4135188866799205,99.40357852882704,62.398802971643846,0.10155908743166844,0.6604068590993948,6.42740843627773,6.333061751652356,0.13362324760339844,1.4010335103984477,4.904083242781044,4.845787813330108,0.056545337507068305,-2.1464318527894863,-1.2768108704510857,-0.9203643351793289
194,H-LLM,2,1.0,4.0,2.0,4.0,2.5,1.5,2.5,3.0,2.0,2.5,1,431.0,20.0,4.039443155452436,21.55,0.580046403712297,0.4385150812064965,64.96519721577727,75.43321171693735,0.055991902367367105,0.22638745186837372,2.2264699048587087,2.268891415071042,0.12496396828775413,1.676904611111033,5.09691052171699,5.156965036288996,-0.14536132231938742,-2.675898560455867,-1.26955988577434,-1.5043989695035493
195,H-LLM,2,3.5,4.5,2.0,4.5,2.5,4.0,4.0,3.25,3.25,3.5,1,456.0,33.0,4.326754385964913,13.818181818181818,0.5087719298245614,0.35964912280701755,83.33333333333333,72.40296650717704,0.08456802185535413,0.6382635041442785,4.581578276968934,4.5744940022411305,-0.02663836725080775,2.0733626110763645,4.86349645550237,4.715109659925377,0.08621354082243157,-2.318861670792103,-1.6773893758654594,-0.1295113722483317
196,H-LLM,2,3.5,5.0,1.5,4.5,1.5,3.5,4.25,3.0,2.5,3.25,1,713.0,37.0,4.6016830294530155,19.27027027027027,0.4544179523141655,0.3155680224403927,75.73632538569424,61.38423107539519,0.08518380008069434,0.46004691841072065,5.449489202703121,5.3691938687083836,0.0785781458840419,1.6246325646869402,4.631264351227852,4.552404767774274,0.1135031577863871,-2.376037149429321,-1.516065330505371,-0.8183644513289133
197,H-LLM,2,5.0,4.0,2.0,4.0,1.0,5.0,4.5,3.0,3.0,3.5,1,848.0,52.0,4.586084905660377,16.307692307692307,0.4386792452830189,0.29952830188679247,81.36792452830188,63.28292815674894,0.07264165776771582,0.46004691841072065,5.186536248605393,5.2851502422909356,-0.09464154769319005,1.681431410169492,4.740746164787177,4.6978316705019845,0.04485461743425204,-2.3157000025113423,-1.3284781336784364,-0.9223802500757677
198,H-LLM,2,4.5,5.0,1.5,5.0,3.0,4.5,4.75,3.25,3.75,3.9166666666666665,1,479.0,28.0,4.580375782881002,17.107142857142858,0.5281837160751566,0.3924843423799583,87.68267223382047,67.78147964509395,0.09280722530876231,0.6429673004878844,4.539129878718142,4.56178177167646,-0.09968806981176095,1.9746560541976075,4.968635979788263,4.810777429381707,0.12338136262744859,-2.743557060466093,-1.602834659464219,-0.7524467706680298
199,H-LLM,2,2.5,4.0,5.0,3.0,3.0,4.0,3.25,4.0,3.5,3.5833333333333335,1,456.0,30.0,4.701754385964913,15.2,0.5285087719298246,0.41885964912280704,54.82456140350877,63.02278947368421,0.09384404276448112,0.6368842022994508,4.679663702238494,4.676424129793141,0.07892594355870886,1.7781855686511103,4.76440946010239,4.63376661229765,0.08670560219376207,-2.8578541800379753,-1.5233317539095879,-0.7625956217447917
200,H-LLM,2,3.5,4.0,2.5,4.0,3.5,4.0,3.75,3.25,3.75,3.5833333333333335,1,534.0,37.0,4.359550561797753,14.432432432432432,0.5093632958801498,0.3801498127340824,44.9438202247191,73.04900242939568,0.07412966153228503,0.5759895293787793,4.637544826671957,4.643958874667095,0.03203264072978572,2.0129180959077946,4.765871776017573,4.66801977203552,0.12336343654787235,-2.0168754127290516,-1.072637014918857,-0.9904746658661786
201,H-LLM,2,2.0,3.0,3.5,3.0,2.5,2.5,2.5,3.25,2.5,2.75,1,428.0,30.0,4.787383177570093,14.266666666666667,0.5677570093457944,0.45093457943925236,51.401869158878505,61.30339875389407,0.0581996975934971,0.5882483107252892,4.809910790669413,4.786782182468608,0.02760752777520906,1.910924561746878,4.953939539360556,4.698879681408217,0.3196158338588028,-2.5119757334391277,-1.4585016250610352,-0.7309149333408901
202,H-LLM,2,3.0,4.0,3.5,4.0,4.5,4.5,3.5,3.75,4.5,3.9166666666666665,1,440.0,29.0,4.827272727272727,15.172413793103448,0.6068181818181818,0.4727272727272727,77.27272727272727,59.72818181818184,0.05358367817500592,0.6133614582079434,4.865711640308143,4.772251525396671,0.10414533140410222,1.6946439564299465,5.256754889639061,5.223144541476139,-0.0362640790221272,-2.2923648993174237,-1.1258520126342773,-1.0106475864137923
203,H-LLM,2,2.5,3.0,3.0,2.0,2.0,2.5,2.75,2.5,2.25,2.5,1,428.0,23.0,4.771028037383178,18.608695652173914,0.514018691588785,0.37383177570093457,77.10280373831775,61.244837464445354,0.07542312954106517,0.6757134809058369,4.862938689182955,4.974259772853047,-0.24064589217240417,1.7657472903495959,4.7459905558042355,4.679687503929073,0.05273390600020912,-2.701358977953593,-1.3811657190322877,-1.0762275201933724
204,H-LLM,2,5.0,4.5,5.0,4.5,4.5,4.5,4.75,4.75,4.5,4.666666666666667,1,479.0,29.0,4.906054279749478,16.517241379310345,0.5615866388308977,0.4363256784968685,50.104384133611696,54.78064718162841,0.0651091765593769,0.6716597054497391,5.367893465460568,5.309951920801355,0.050148272851489865,1.5176589365821846,5.046095034295686,5.036194963287114,0.023629427343461924,-2.3750342577695847,-1.15106663107872,-1.1901065508524578
205,H-LLM,2,5.0,4.0,3.0,5.0,3.0,4.0,4.5,4.0,3.5,4.0,1,465.0,34.0,4.438709677419355,13.676470588235293,0.5311827956989247,0.410752688172043,73.11827956989248,69.964995256167,0.05785474162505393,0.6559801643473577,5.04093359557366,5.065173286681773,-0.04838674643281565,1.8535060807806911,4.870622786949982,4.670263755490408,0.26285609507602026,-2.0878988951444626,-1.2694367617368698,-0.6061727841695149
206,H-LLM,2,4.5,4.0,3.5,4.5,4.5,4.0,4.25,4.0,4.25,4.166666666666667,1,447.0,37.0,4.973154362416107,12.08108108108108,0.5458612975391499,0.42953020134228187,69.35123042505593,53.57270270270271,0.07334041911464369,0.6903591113532872,4.116308750767336,4.1945057619738035,-0.1583296607207429,2.107694586664074,4.977597110445595,5.032802859289025,-0.07266506061848878,-2.328508408864339,-1.1671288331349692,-1.2136701515742712
207,H-LLM,2,4.5,3.5,2.0,4.5,2.0,4.0,4.0,3.25,3.0,3.4166666666666665,1,434.0,22.0,4.7373271889400925,19.727272727272727,0.532258064516129,0.4032258064516129,66.82027649769586,51.91965228320069,0.09343250765534607,0.629638005853172,5.163524927511082,4.983899891248705,0.3387657303980257,1.7233501253006802,4.766176123314091,4.736429393395018,0.005271347185718105,-2.3347139835357664,-1.3140238444010417,-0.8145917313439506
208,H-LLM,2,4.0,4.0,5.0,4.0,5.0,5.0,4.0,4.5,5.0,4.5,1,483.0,29.0,4.573498964803313,16.655172413793103,0.5817805383022774,0.463768115942029,74.53416149068323,65.74490683229816,0.06184726830964156,0.68712731394446,4.783153141688115,4.790840059586624,-0.09303127191435595,1.735059152646082,5.115196605973537,4.945247394935852,0.17864544071846533,-2.037613258642309,-1.2641402342740227,-0.6732516959309578
209,H-LLM,2,2.5,4.0,3.0,3.0,3.0,2.0,3.25,3.0,2.5,2.9166666666666665,1,437.0,40.0,4.549199084668192,10.925,0.6018306636155606,0.4622425629290618,93.82151029748285,69.13651401601831,0.04789300483668134,0.6731683137376949,3.8030122325568243,3.8894697983706843,-0.1791622012877037,2.3355704691513854,5.372170644861982,5.317969726877068,0.06424140195645858,-2.124031901359558,-1.1596282561620077,-0.827477080481393
210,H-LLM,2,4.5,4.5,3.5,5.0,3.5,4.5,4.5,4.25,4.0,4.25,1,461.0,28.0,4.145336225596529,16.464285714285715,0.5054229934924078,0.37093275488069416,71.58351409978309,73.9593248373102,0.07337606990154397,0.7133772548502615,4.990066501466889,4.998263406873138,-0.011944155506750542,1.9607548069707794,4.833222419094435,4.723074150854628,0.05221715258587188,-2.4458970800042152,-1.4247415885329247,-0.8903713862101237
211,H-LLM,2,2.0,3.5,4.0,2.5,4.5,3.0,2.75,3.25,3.75,3.25,1,493.0,33.0,4.81947261663286,14.93939393939394,0.5537525354969574,0.4259634888438134,70.99391480730223,58.679628741778856,0.0722145114415852,0.6652264490739979,4.7286030170100295,4.721952332379883,-0.006408204428424853,1.7240617035784385,4.856094103914669,4.800704643933038,0.0714141182942939,-2.470305176342235,-1.3975409760194666,-0.9938821494579315
212,H-LLM,2,4.0,4.5,3.5,4.5,4.0,3.5,4.25,4.0,3.75,4.0,1,531.0,27.0,4.11864406779661,19.666666666666668,0.5141242937853108,0.3879472693032015,45.19774011299435,75.02926553672317,0.06736972188577847,0.6558146089771582,5.471403134443099,5.634499485032593,-0.18977513776211574,1.4728508313159843,4.842174370600601,4.793624197497998,0.09512727757489493,-1.9000301493538752,-1.2302654186884563,-0.6744995958664838
213,H-LLM,2,3.5,3.5,2.5,4.5,2.5,2.0,3.5,3.5,2.25,3.0833333333333335,1,512.0,16.0,4.193359375,32.0,0.48828125,0.3515625,72.265625,60.838984375000024,0.10868387583244554,0.6367417352629222,5.511343368086818,5.6950981398570315,-0.26813263533614157,1.57266496648218,4.909810739316041,4.7952697282543975,0.08142918229687704,-2.2536035312546625,-1.2999249630504184,-0.7548936675576603
214,H-LLM,2,4.0,5.0,3.0,4.5,3.5,4.0,4.5,3.75,3.75,4.0,1,447.0,33.0,4.416107382550336,13.545454545454545,0.5637583892617449,0.43847874720357943,58.165548098434,74.98703477730325,0.05297182364077686,0.6212371104926069,4.4744919130485306,4.475938145487955,-0.014403990082077836,2.0022220928672683,4.951333402155571,4.983662505117975,-0.03340928126720723,-2.0307955106099445,-1.3481314659118653,-0.6035642113004412
216,H-LLM,2,3.5,3.5,3.5,4.0,4.0,3.5,3.5,3.75,3.75,3.6666666666666665,1,479.0,27.0,4.1106471816283925,17.74074074074074,0.4989561586638831,0.35073068893528186,112.7348643006263,74.55633186422331,0.06833390176611484,0.667017513682584,4.711593849095889,4.789476516619045,-0.1637111614285155,1.908481156195971,5.017155260478544,5.074147856207372,-0.0920814560617376,-2.297808587551117,-1.2381974905729294,-1.096007227897644
217,H-LLM,2,4.0,5.0,2.0,4.0,1.5,3.0,4.5,3.0,2.25,3.25,1,459.0,39.0,4.337690631808279,11.76923076923077,0.5054466230936819,0.3812636165577342,67.53812636165578,82.45785822021116,0.08866371578508281,0.6326234758741651,4.391267269731447,4.385435295813602,0.08320478840431281,2.101915063977477,4.811966952373362,4.657473767302949,0.1811495557650994,-2.6441364362835884,-1.417897306382656,-0.8575344642003377
218,H-LLM,2,5.0,5.0,2.5,5.0,1.5,4.5,5.0,3.75,3.0,3.9166666666666665,1,398.0,25.0,4.64321608040201,15.92,0.5603015075376885,0.4120603015075377,70.35175879396985,68.6651447236181,0.08320428027075565,0.6662179681376215,5.154755751698407,5.196930610150242,0.0057295588501511206,1.7859203154515502,5.096203264209876,5.165873760990129,-0.07661837995667997,-2.4155723681816688,-1.2946131412799542,-1.1866655945777893
219,H-LLM,2,4.0,4.5,4.5,4.5,3.5,4.0,4.25,4.5,3.75,4.166666666666667,1,461.0,31.0,4.522776572668112,14.870967741935484,0.5401301518438177,0.3969631236442516,73.7527114967462,69.88760548597021,0.07255983940228801,0.6133614582079434,4.240868622253031,4.321261484165005,-0.043211173520179814,2.04266980781852,5.220713433101173,4.972500684409621,0.21376445595080182,-2.7545864582061768,-1.3190977573394775,-1.2934255599975586
220,H-LLM,2,4.0,4.0,3.5,3.0,2.5,3.5,4.0,3.25,3.0,3.4166666666666665,1,481.0,30.0,4.38045738045738,16.033333333333335,0.5135135135135135,0.3908523908523909,43.65904365904366,74.12623943173945,0.06652404331892019,0.5661642398720013,4.894983744542923,4.842387879329908,0.12172806757693544,1.7519536262136823,4.551211566009502,4.490259860079127,0.13187388875603026,-2.549614731003256,-1.4399408242281746,-0.6476115807890892
221,H-LLM,2,5.0,5.0,4.0,4.0,3.0,4.5,5.0,4.0,3.75,4.25,1,492.0,26.0,4.109756097560975,18.923076923076923,0.45934959349593496,0.3048780487804878,89.4308943089431,73.108564727955,0.0687562861980017,0.6821940229081355,5.23792923568059,5.331630895550977,-0.16669475568504732,1.6699082852294154,5.010816401049314,4.922263888494869,0.0730684265241962,-2.0075828678467693,-1.221680339644937,-0.8231145739555359
222,H-LLM,2,4.5,4.0,1.5,4.5,1.0,4.0,4.25,3.0,2.5,3.25,1,453.0,17.0,4.364238410596027,26.647058823529413,0.5121412803532008,0.37748344370860926,81.67770419426049,61.01207635372032,0.11295867859444823,0.5100895579605702,4.723715954985605,4.8367658172873655,-0.05517767057244421,1.3882548928674199,4.736000285742431,4.588259582991802,0.09711454303821748,-2.280635856091976,-1.6470033451914787,-0.3299803972244263
223,H-LLM,2,4.0,4.5,5.0,3.5,2.5,4.0,4.25,4.25,3.25,3.9166666666666665,1,419.0,9.0,4.866348448687351,46.55555555555556,0.5011933174224343,0.360381861575179,76.37231503579953,30.15724476266243,0.2065791847952591,0.6302506260602188,7.018623037098855,7.0056545626072335,-0.02543160002882683,1.2767836837806972,4.6116783378618385,4.665276000513131,-0.05258381013409492,-2.403595362390791,-1.2751822982515608,-1.002763638129601
224,H-LLM,2,3.5,4.0,5.0,2.5,5.0,4.5,3.75,3.75,4.75,4.083333333333333,1,460.0,19.0,4.439130434782609,24.210526315789473,0.532608695652174,0.3934782608695652,86.95652173913044,62.35001144164761,0.09687636847228967,0.5654476970723565,5.490466039561764,5.5174127692635935,-0.09452972073555595,1.5558318448011708,4.906643652737438,4.773250440647914,0.1302699546719245,-2.482856698334217,-1.3640981242060661,-0.9207377433776855
225,H-LLM,2,5.0,5.0,1.0,5.0,3.0,4.5,5.0,3.0,3.75,3.9166666666666665,1,484.0,23.0,4.204545454545454,21.043478260869566,0.44214876033057854,0.29545454545454547,70.24793388429752,73.43330758174635,0.1249909954244524,0.5880307430839121,4.9351064528674735,5.043674418028256,0.13372963612273064,1.638336718162521,4.677306174556482,4.558387397225069,0.0745793607849776,-2.496160626411438,-1.4261908180573408,-0.7457664534449577
226,H-LLM,2,4.5,5.0,4.5,5.0,4.5,4.5,4.75,4.75,4.5,4.666666666666667,1,880.0,49.0,4.7079545454545455,17.959183673469386,0.4727272727272727,0.34545454545454546,48.86363636363637,57.572564935064946,0.06272325146276085,0.505849130278328,4.639625426330238,4.672026536339198,-0.02942334112019447,1.920360130724083,4.706735470345835,4.645962126418021,0.05159409424495894,-2.8663910262046324,-1.5665145977850883,-1.1540800948937735
227,H-LLM,2,4.5,4.5,4.0,4.0,5.0,4.5,4.5,4.0,4.75,4.416666666666667,1,498.0,14.0,4.530120481927711,35.57142857142857,0.5461847389558233,0.41164658634538154,96.3855421686747,48.58662650602413,0.09040773917099475,0.6278822120896026,5.944444575416355,6.285263754654792,-0.4774039543571042,1.3413390122548754,4.885437192598552,4.858247561517202,0.02332234583446946,-2.54122074211345,-1.0151220279581405,-1.5647165030241013
228,H-LLM,2,4.0,4.0,4.5,4.0,4.0,4.5,4.0,4.25,4.25,4.166666666666667,1,515.0,18.0,4.370873786407767,28.61111111111111,0.4854368932038835,0.341747572815534,106.79611650485437,60.34035329018339,0.14026637378510134,0.6761766630177313,5.4896976188791875,5.5327709199635295,-0.20024560315808093,1.5229678055844538,4.850648477515372,4.804606977586472,-0.02595167629798243,-2.33470066719585,-1.353598611222373,-0.8994889224276823
229,H-LLM,2,4.0,4.5,4.0,4.5,4.0,3.5,4.25,4.25,3.75,4.083333333333333,1,591.0,51.0,4.3485617597292725,11.588235294117647,0.4873096446700508,0.3604060913705584,52.45346869712352,74.68613914601376,0.05029878972746679,0.5919204967973032,4.374272306004802,4.395196640020163,-0.002694436302850397,2.201730795006454,4.624801582126719,4.737680172050835,-0.14561088479765982,-2.0483884632587435,-1.1676083862781526,-0.8902607967979029
230,H-LLM,2,3.5,4.0,1.5,3.5,3.5,3.5,3.75,2.5,3.5,3.25,1,447.0,33.0,4.210290827740492,13.545454545454545,0.5346756152125279,0.40268456375838924,71.58836689038031,76.69039048200125,0.061373384743371055,0.6021134455084406,4.690252280188045,4.688136037506731,0.02441602871883406,1.9992404017437024,4.98805985113463,4.977658741780249,-0.033745809658094865,-2.091475828488668,-1.292716670036316,-0.6602959207126072
231,H-LLM,2,3.0,3.0,2.0,3.0,3.0,3.0,3.0,2.5,3.0,2.8333333333333335,1,496.0,18.0,4.461693548387097,27.555555555555557,0.5362903225806451,0.3971774193548387,78.62903225806451,59.3003853046595,0.10060919090690919,0.660140875750463,5.8118317513043385,5.892822732418041,-0.13982762530196685,1.4895112331478129,4.724944223852193,4.7212743074442605,-0.004447508438193526,-2.3947151408475986,-1.4552013874053955,-0.9591612815856934
232,H-LLM,2,3.0,5.0,4.0,5.0,4.5,4.0,4.0,4.5,4.25,4.25,1,393.0,34.0,4.363867684478372,11.558823529411764,0.5572519083969466,0.3994910941475827,38.16793893129771,79.93485518634938,0.03510336230950316,0.6877208140332791,4.42981510997176,4.4625944985078565,0.033620956031952774,2.0955062093164325,5.083161835738614,4.987698134296429,0.1006501192535388,-2.281275015610915,-1.1288542747497559,-1.1984219749768574
233,H-LLM,2,3.5,4.5,2.5,3.0,2.5,3.5,4.0,2.75,3.0,3.25,1,462.0,23.0,4.467532467532467,20.08695652173913,0.5822510822510822,0.47186147186147187,97.40259740259741,64.12466120835688,0.054937293385473665,0.6228527861380705,5.21789627170812,5.214316319740508,0.03688102545740013,1.864455182018126,4.848135508117697,4.751502144196575,0.10082208348857247,-1.7664516642689705,-0.9448653683066368,-0.7247721989949544
234,H-LLM,2,1.5,1.5,3.5,2.0,2.0,1.5,1.5,2.75,1.75,2.0,1,476.0,27.0,4.226890756302521,17.62962962962963,0.5441176470588235,0.39915966386554624,79.83193277310924,71.99386710239654,0.04595140119478735,0.6779500601099697,5.004968396526819,4.98385953003173,-0.11895879042353591,1.9120418376249704,5.162919581473542,5.0405459778948085,0.12950747169800536,-2.1786303743720055,-1.28091049939394,-0.7587400992711385
235,HH,2,4.0,3.5,5.0,3.5,5.0,4.0,3.75,4.25,4.5,4.166666666666667,0,570.0,41.0,4.250877192982456,13.902439024390244,0.4824561403508772,0.3368421052631579,12.280701754385966,76.65876123234919,0.05799096589314655,0.6349829846309559,4.373013896273175,4.4246903573418646,-0.045625814669388434,2.1081813226237296,4.854967005920582,4.8543632654099875,0.007397532432392355,-1.8043085098266602,-1.1161348581314088,-0.5775143723738821
236,HH,2,4.5,5.0,5.0,4.0,4.5,4.5,4.75,4.5,4.5,4.583333333333333,0,505.0,40.0,4.3841584158415845,12.625,0.4613861386138614,0.3069306930693069,33.663366336633665,77.42339727722774,0.08473025025863852,0.6414761082546032,4.075965593858638,4.075891476473712,-0.024293327290857706,2.17575319029736,4.760114259618242,4.698664445238759,0.07627858151933986,-2.0214306045981014,-1.005831423927756,-1.0416250675916672
237,HH,2,3.0,3.0,4.5,2.0,4.0,2.5,3.0,3.25,3.25,3.1666666666666665,0,527.0,37.0,4.265654648956357,14.243243243243244,0.4667931688804554,0.32447817836812143,58.8235294117647,74.7086583927381,0.07171761788540751,0.6175605872463861,4.403090247332471,4.361468158400011,0.006761649191443959,1.9940545796847715,4.668759067331859,4.628926308947573,0.04088637144618921,-1.8937955697377522,-0.9088213973575168,-1.0052742958068848
238,HH,2,3.5,2.0,5.0,2.0,4.0,2.5,2.75,3.5,3.25,3.1666666666666665,0,522.0,38.0,3.9808429118773945,13.736842105263158,0.4559386973180077,0.31800766283524906,42.145593869731805,82.19900181488205,0.10993022209875404,0.6304681156701271,4.281575845804876,4.411183803698402,-0.1210227199746531,2.0785200776871564,4.800332302329064,4.731539024342929,0.09808154507916497,-2.0018871095445423,-0.9878386391533746,-1.0011574100045597
239,HH,2,2.0,3.5,5.0,1.5,4.5,3.5,2.75,3.25,4.0,3.3333333333333335,0,538.0,35.0,4.70817843866171,15.371428571428572,0.44423791821561337,0.3066914498141264,16.728624535315983,63.861252788104096,0.11248565791378423,0.6677850607672744,4.823856933010118,4.836793644798174,-0.027524709889635852,1.869282471079813,4.613794116842558,4.598709499928025,0.032208053733144296,-2.15211462347131,-1.0942896855504889,-0.9481471578280131
240,HH,2,2.5,1.5,5.0,1.0,1.0,1.5,2.0,3.0,1.25,2.0833333333333335,0,624.0,46.0,4.052884615384615,13.565217391304348,0.4342948717948718,0.28365384615384615,46.47435897435898,82.70668896321072,0.07610403570046831,0.57597572650814,4.246381980690324,4.187276617222087,0.13968348603922348,2.184014572023275,4.7873463633862405,4.639450217488105,0.1401027315410723,-2.157923535867171,-1.3512012741782449,-0.5272676036471412
241,HH,2,2.5,3.0,5.0,2.0,3.0,2.5,2.75,3.5,2.75,3.0,0,575.0,35.0,4.189565217391304,16.428571428571427,0.4608695652173913,0.32,19.130434782608695,79.81217391304351,0.11764250002859974,0.5655527616582056,4.947129015175925,5.0682806413523585,-0.22935266288108697,1.8675918074960587,4.781828326029565,4.767548247339666,-0.004777303618681444,-1.8493217945098877,-1.170713233947754,-0.6297112138647782
242,HH,2,4.0,4.5,5.0,4.5,5.0,4.0,4.25,4.75,4.5,4.5,0,542.0,46.0,4.3099630996309966,11.782608695652174,0.45940959409594095,0.31365313653136534,47.97047970479705,74.84354885287986,0.06831179261923731,0.5845441907614057,4.214876695673843,4.178219138848903,0.013763748054193184,2.2192864427786287,4.955709765339561,4.861959157017575,0.08791485199467235,-2.0511087053700496,-1.059209240110297,-0.9257000883420309
243,HH,2,3.5,4.0,5.0,3.0,4.5,3.0,3.75,4.0,3.75,3.8333333333333335,0,429.0,44.0,4.193473193473194,9.75,0.4522144522144522,0.3146853146853147,9.324009324009324,75.65902972027973,0.0674689002144393,0.57597572650814,3.9038020845794796,3.982452956914938,-0.04167756986639342,2.2659295792119667,4.791889560058669,4.58169071516351,0.21527080562942175,-2.2696907043457033,-1.2847232182820638,-0.7920019796916417
