story_id,lag,mean_sim,n_pairs
conv_bd574adf4c144554bf5dde1263f1bb0d,1,0.6391386228638727,37
conv_bd574adf4c144554bf5dde1263f1bb0d,2,0.6542670486701859,36
conv_bd574adf4c144554bf5dde1263f1bb0d,3,0.6280658747468676,35
conv_bd574adf4c144554bf5dde1263f1bb0d,4,0.6079204038662069,34
conv_bd574adf4c144554bf5dde1263f1bb0d,5,0.6121706809058334,33
conv_bd574adf4c144554bf5dde1263f1bb0d,6,0.6225444581359625,32
conv_bd574adf4c144554bf5dde1263f1bb0d,7,0.608323872089386,31
conv_bd574adf4c144554bf5dde1263f1bb0d,8,0.6225453694661458,30
conv_bd574adf4c144554bf5dde1263f1bb0d,9,0.6134190004447411,29
conv_bd574adf4c144554bf5dde1263f1bb0d,10,0.6231597683259419,28
conv_bd574adf4c144554bf5dde1263f1bb0d,11,0.6466854987321077,27
conv_bd574adf4c144554bf5dde1263f1bb0d,12,0.6211956235078665,26
conv_bd574adf4c144554bf5dde1263f1bb0d,13,0.6085078477859497,25
conv_bd574adf4c144554bf5dde1263f1bb0d,14,0.6372476071119308,24
conv_bd574adf4c144554bf5dde1263f1bb0d,15,0.6076822747354922,23
conv_bd574adf4c144554bf5dde1263f1bb0d,16,0.6185437928546559,22
conv_bd574adf4c144554bf5dde1263f1bb0d,17,0.5998841680231548,21
conv_bd574adf4c144554bf5dde1263f1bb0d,18,0.5842156678438186,20
conv_bd574adf4c144554bf5dde1263f1bb0d,19,0.6421019372187162,19
conv_bfba8b3e334542f08bee905a2934a25e,1,0.6292169679855478,29
conv_bfba8b3e334542f08bee905a2934a25e,2,0.6377612182072231,28
conv_bfba8b3e334542f08bee905a2934a25e,3,0.6153445917147177,27
conv_bfba8b3e334542f08bee905a2934a25e,4,0.6253181673013247,26
conv_bfba8b3e334542f08bee905a2934a25e,5,0.6205343270301819,25
conv_bfba8b3e334542f08bee905a2934a25e,6,0.6118543818593025,24
conv_bfba8b3e334542f08bee905a2934a25e,7,0.6122404401716979,23
conv_bfba8b3e334542f08bee905a2934a25e,8,0.6392932019450448,22
conv_bfba8b3e334542f08bee905a2934a25e,9,0.6248008495285398,21
conv_bfba8b3e334542f08bee905a2934a25e,10,0.6096687287092208,20
conv_bfba8b3e334542f08bee905a2934a25e,11,0.6378819660136574,19
conv_bfba8b3e334542f08bee905a2934a25e,12,0.5915588488181432,18
conv_bfba8b3e334542f08bee905a2934a25e,13,0.6048301440827987,17
conv_bfba8b3e334542f08bee905a2934a25e,14,0.5855833645910025,16
conv_bfba8b3e334542f08bee905a2934a25e,15,0.5991933345794678,15
conv_c2e0197b-bba1-43b9-978e-cc6e536892b3,1,0.6037570064266523,48
conv_c2e0197b-bba1-43b9-978e-cc6e536892b3,2,0.6025909496114609,47
conv_c2e0197b-bba1-43b9-978e-cc6e536892b3,3,0.5924440849086513,46
conv_c2e0197b-bba1-43b9-978e-cc6e536892b3,4,0.5989407314194574,45
conv_c2e0197b-bba1-43b9-978e-cc6e536892b3,5,0.5840963132002137,44
conv_c2e0197b-bba1-43b9-978e-cc6e536892b3,6,0.5715576313262762,43
conv_c2e0197b-bba1-43b9-978e-cc6e536892b3,7,0.5592115216311955,42
conv_c2e0197b-bba1-43b9-978e-cc6e536892b3,8,0.5584304041978789,41
conv_c2e0197b-bba1-43b9-978e-cc6e536892b3,9,0.5560378387570382,40
conv_c2e0197b-bba1-43b9-978e-cc6e536892b3,10,0.5523597200711569,39
conv_c2e0197b-bba1-43b9-978e-cc6e536892b3,11,0.5503676400372857,38
conv_c2e0197b-bba1-43b9-978e-cc6e536892b3,12,0.5557274496233141,37
conv_c2e0197b-bba1-43b9-978e-cc6e536892b3,13,0.540772020816803,36
conv_c2e0197b-bba1-43b9-978e-cc6e536892b3,14,0.5462770410946437,35
conv_c2e0197b-bba1-43b9-978e-cc6e536892b3,15,0.5490198784014758,34
conv_c2e0197b-bba1-43b9-978e-cc6e536892b3,16,0.5427550077438354,33
conv_c2e0197b-bba1-43b9-978e-cc6e536892b3,17,0.5398052567616105,32
conv_c2e0197b-bba1-43b9-978e-cc6e536892b3,18,0.5350512506500367,31
conv_c2e0197b-bba1-43b9-978e-cc6e536892b3,19,0.5476134190956752,30
conv_c2e0197b-bba1-43b9-978e-cc6e536892b3,20,0.5375125644535854,29
conv_c2e0197b-bba1-43b9-978e-cc6e536892b3,21,0.5496324162398066,28
conv_c2e0197b-bba1-43b9-978e-cc6e536892b3,22,0.5610710669446874,27
conv_c2e0197b-bba1-43b9-978e-cc6e536892b3,23,0.5728788719727442,26
conv_c2e0197b-bba1-43b9-978e-cc6e536892b3,24,0.5558459687232972,25
conv_c4baf00847bb42a8ab80a1cb377e91b2,1,0.7174334044639881,26
conv_c4baf00847bb42a8ab80a1cb377e91b2,2,0.7255901169776916,25
conv_c4baf00847bb42a8ab80a1cb377e91b2,3,0.723495602607727,24
conv_c4baf00847bb42a8ab80a1cb377e91b2,4,0.7069397050401439,23
conv_c4baf00847bb42a8ab80a1cb377e91b2,5,0.7192747809670188,22
conv_c4baf00847bb42a8ab80a1cb377e91b2,6,0.7089527050654093,21
conv_c4baf00847bb42a8ab80a1cb377e91b2,7,0.6982346564531327,20
conv_c4baf00847bb42a8ab80a1cb377e91b2,8,0.7108169480373985,19
conv_c4baf00847bb42a8ab80a1cb377e91b2,9,0.7008863753742642,18
conv_c4baf00847bb42a8ab80a1cb377e91b2,10,0.6906101493274465,17
conv_c4baf00847bb42a8ab80a1cb377e91b2,11,0.7140518501400948,16
conv_c4baf00847bb42a8ab80a1cb377e91b2,12,0.6972070813179017,15
conv_c4baf00847bb42a8ab80a1cb377e91b2,13,0.6906815128667014,14
conv_c576a2b8-4944-4966-b836-5a4fde76260f,1,0.664971649646759,14
conv_c576a2b8-4944-4966-b836-5a4fde76260f,2,0.6563162803649902,13
conv_c576a2b8-4944-4966-b836-5a4fde76260f,3,0.63852359354496,12
conv_c576a2b8-4944-4966-b836-5a4fde76260f,4,0.6463099176233466,11
conv_c576a2b8-4944-4966-b836-5a4fde76260f,5,0.6171480894088746,10
conv_c576a2b8-4944-4966-b836-5a4fde76260f,6,0.6399379240141975,9
conv_c576a2b8-4944-4966-b836-5a4fde76260f,7,0.6576192826032639,8
conv_c5addb32570d400db0feca8365ceaa9a,1,0.659639835357666,24
conv_c5addb32570d400db0feca8365ceaa9a,2,0.6592224603113921,23
conv_c5addb32570d400db0feca8365ceaa9a,3,0.650907576084137,22
conv_c5addb32570d400db0feca8365ceaa9a,4,0.6729959363029117,21
conv_c5addb32570d400db0feca8365ceaa9a,5,0.655103687942028,20
conv_c5addb32570d400db0feca8365ceaa9a,6,0.6520257090267382,19
conv_c5addb32570d400db0feca8365ceaa9a,7,0.6754237181610532,18
conv_c5addb32570d400db0feca8365ceaa9a,8,0.6408308025668649,17
conv_c5addb32570d400db0feca8365ceaa9a,9,0.6431761831045151,16
conv_c5addb32570d400db0feca8365ceaa9a,10,0.622276109457016,15
conv_c5addb32570d400db0feca8365ceaa9a,11,0.6405075107301984,14
conv_c5addb32570d400db0feca8365ceaa9a,12,0.646009202186878,13
conv_c7f16c31-e264-4ad6-8a72-7c626fa0cac0,1,0.6652350902557373,20
conv_c7f16c31-e264-4ad6-8a72-7c626fa0cac0,2,0.6704559718307695,19
conv_c7f16c31-e264-4ad6-8a72-7c626fa0cac0,3,0.6364882969193988,18
conv_c7f16c31-e264-4ad6-8a72-7c626fa0cac0,4,0.6573400462374968,17
conv_c7f16c31-e264-4ad6-8a72-7c626fa0cac0,5,0.6212926749140024,16
conv_c7f16c31-e264-4ad6-8a72-7c626fa0cac0,6,0.6095552364985148,15
conv_c7f16c31-e264-4ad6-8a72-7c626fa0cac0,7,0.627258647765432,14
conv_c7f16c31-e264-4ad6-8a72-7c626fa0cac0,8,0.6157762683354892,13
conv_c7f16c31-e264-4ad6-8a72-7c626fa0cac0,9,0.6176425044735273,12
conv_c7f16c31-e264-4ad6-8a72-7c626fa0cac0,10,0.6245608194307848,11
conv_c844530b86a74806aff04a1d35ed710d,1,0.6687309364477794,30
conv_c844530b86a74806aff04a1d35ed710d,2,0.6599698806631153,29
conv_c844530b86a74806aff04a1d35ed710d,3,0.6306157846535955,28
conv_c844530b86a74806aff04a1d35ed710d,4,0.6371165182855394,27
conv_c844530b86a74806aff04a1d35ed710d,5,0.6343795003799292,26
conv_c844530b86a74806aff04a1d35ed710d,6,0.6124090111255646,25
conv_c844530b86a74806aff04a1d35ed710d,7,0.6114773328105608,24
conv_c844530b86a74806aff04a1d35ed710d,8,0.6224928005881931,23
conv_c844530b86a74806aff04a1d35ed710d,9,0.602274473417889,22
conv_c844530b86a74806aff04a1d35ed710d,10,0.6289733080636888,21
conv_c844530b86a74806aff04a1d35ed710d,11,0.6103751763701439,20
conv_c844530b86a74806aff04a1d35ed710d,12,0.6311397505433936,19
conv_c844530b86a74806aff04a1d35ed710d,13,0.6064871566163169,18
conv_c844530b86a74806aff04a1d35ed710d,14,0.6037561805809245,17
conv_c844530b86a74806aff04a1d35ed710d,15,0.5936117973178625,16
conv_c9917f1e13cb425b8d6617310f2e909f,1,0.6597595581641564,26
conv_c9917f1e13cb425b8d6617310f2e909f,2,0.694696683883667,25
conv_c9917f1e13cb425b8d6617310f2e909f,3,0.6673035683731238,24
conv_c9917f1e13cb425b8d6617310f2e909f,4,0.6500459339307703,23
conv_c9917f1e13cb425b8d6617310f2e909f,5,0.6639593379064039,22
conv_c9917f1e13cb425b8d6617310f2e909f,6,0.6539200104418255,21
conv_c9917f1e13cb425b8d6617310f2e909f,7,0.651745343208313,20
conv_c9917f1e13cb425b8d6617310f2e909f,8,0.6611535768759879,19
conv_c9917f1e13cb425b8d6617310f2e909f,9,0.6614175935586294,18
conv_c9917f1e13cb425b8d6617310f2e909f,10,0.6345943703370935,17
conv_c9917f1e13cb425b8d6617310f2e909f,11,0.6538667865097523,16
conv_c9917f1e13cb425b8d6617310f2e909f,12,0.6507341305414835,15
conv_c9917f1e13cb425b8d6617310f2e909f,13,0.648501238652638,14
conv_ca1d11bdb5804bf5b68a18283defc1fe,1,0.6573579780983202,33
conv_ca1d11bdb5804bf5b68a18283defc1fe,2,0.6605986766517162,32
conv_ca1d11bdb5804bf5b68a18283defc1fe,3,0.6542090331354449,31
conv_ca1d11bdb5804bf5b68a18283defc1fe,4,0.6785401125748952,30
conv_ca1d11bdb5804bf5b68a18283defc1fe,5,0.6605024461088509,29
conv_ca1d11bdb5804bf5b68a18283defc1fe,6,0.6444291568228177,28
conv_ca1d11bdb5804bf5b68a18283defc1fe,7,0.6653227309385935,27
conv_ca1d11bdb5804bf5b68a18283defc1fe,8,0.6582972212479665,26
conv_ca1d11bdb5804bf5b68a18283defc1fe,9,0.6607262182235718,25
conv_ca1d11bdb5804bf5b68a18283defc1fe,10,0.6381002701818943,24
conv_ca1d11bdb5804bf5b68a18283defc1fe,11,0.6436515683713167,23
conv_ca1d11bdb5804bf5b68a18283defc1fe,12,0.6712133884429932,22
conv_ca1d11bdb5804bf5b68a18283defc1fe,13,0.656915328332356,21
conv_ca1d11bdb5804bf5b68a18283defc1fe,14,0.6557376563549042,20
conv_ca1d11bdb5804bf5b68a18283defc1fe,15,0.6603055063046908,19
conv_ca1d11bdb5804bf5b68a18283defc1fe,16,0.6379969550503625,18
conv_ca1d11bdb5804bf5b68a18283defc1fe,17,0.649664580821991,17
conv_ccb90f8d-d4bb-406e-83e9-b91ac0615cac,1,0.6092656771747433,49
conv_ccb90f8d-d4bb-406e-83e9-b91ac0615cac,2,0.5786297178516785,48
conv_ccb90f8d-d4bb-406e-83e9-b91ac0615cac,3,0.5698921223904224,47
conv_ccb90f8d-d4bb-406e-83e9-b91ac0615cac,4,0.5905803707630738,46
conv_ccb90f8d-d4bb-406e-83e9-b91ac0615cac,5,0.5829769346449111,45
conv_ccb90f8d-d4bb-406e-83e9-b91ac0615cac,6,0.5718995854258537,44
conv_ccb90f8d-d4bb-406e-83e9-b91ac0615cac,7,0.5701704766861228,43
conv_ccb90f8d-d4bb-406e-83e9-b91ac0615cac,8,0.5779492620910917,42
conv_ccb90f8d-d4bb-406e-83e9-b91ac0615cac,9,0.5906308758549574,41
conv_ccb90f8d-d4bb-406e-83e9-b91ac0615cac,10,0.5727274641394615,40
conv_ccb90f8d-d4bb-406e-83e9-b91ac0615cac,11,0.5607717480414953,39
conv_ccb90f8d-d4bb-406e-83e9-b91ac0615cac,12,0.5597325837925861,38
conv_ccb90f8d-d4bb-406e-83e9-b91ac0615cac,13,0.5720257461071014,37
conv_ccb90f8d-d4bb-406e-83e9-b91ac0615cac,14,0.5593567258781857,36
conv_ccb90f8d-d4bb-406e-83e9-b91ac0615cac,15,0.5768090648310525,35
conv_ccb90f8d-d4bb-406e-83e9-b91ac0615cac,16,0.5744044561596477,34
conv_ccb90f8d-d4bb-406e-83e9-b91ac0615cac,17,0.5729522388992887,33
conv_ccb90f8d-d4bb-406e-83e9-b91ac0615cac,18,0.5659203007817268,32
conv_ccb90f8d-d4bb-406e-83e9-b91ac0615cac,19,0.591371561250379,31
conv_ccb90f8d-d4bb-406e-83e9-b91ac0615cac,20,0.5866485019524892,30
conv_ccb90f8d-d4bb-406e-83e9-b91ac0615cac,21,0.567337791467535,29
conv_ccb90f8d-d4bb-406e-83e9-b91ac0615cac,22,0.5774281642266682,28
conv_ccb90f8d-d4bb-406e-83e9-b91ac0615cac,23,0.593857287256806,27
conv_ccb90f8d-d4bb-406e-83e9-b91ac0615cac,24,0.5751613401449643,26
conv_ccb90f8d-d4bb-406e-83e9-b91ac0615cac,25,0.560655974149704,25
conv_d1c22bb3a30c49288b4bb253d68f713c,1,0.658184806505839,30
conv_d1c22bb3a30c49288b4bb253d68f713c,2,0.6739537222632046,29
conv_d1c22bb3a30c49288b4bb253d68f713c,3,0.6680203665580068,28
conv_d1c22bb3a30c49288b4bb253d68f713c,4,0.6650842284714734,27
conv_d1c22bb3a30c49288b4bb253d68f713c,5,0.6565295113967016,26
conv_d1c22bb3a30c49288b4bb253d68f713c,6,0.674524530172348,25
conv_d1c22bb3a30c49288b4bb253d68f713c,7,0.6470691710710526,24
conv_d1c22bb3a30c49288b4bb253d68f713c,8,0.6395373486954233,23
conv_d1c22bb3a30c49288b4bb253d68f713c,9,0.629006641832265,22
conv_d1c22bb3a30c49288b4bb253d68f713c,10,0.6613043688592457,21
conv_d1c22bb3a30c49288b4bb253d68f713c,11,0.6327596127986908,20
conv_d1c22bb3a30c49288b4bb253d68f713c,12,0.6562001642427946,19
conv_d1c22bb3a30c49288b4bb253d68f713c,13,0.661005535059505,18
conv_d1c22bb3a30c49288b4bb253d68f713c,14,0.6536899875192081,17
conv_d1c22bb3a30c49288b4bb253d68f713c,15,0.6349499747157097,16
conv_d6905a1ca5714753a29b07b1344d1eb0,1,0.6301235758206424,34
conv_d6905a1ca5714753a29b07b1344d1eb0,2,0.6390874602577903,33
conv_d6905a1ca5714753a29b07b1344d1eb0,3,0.6219159681349993,32
conv_d6905a1ca5714753a29b07b1344d1eb0,4,0.6278120413903268,31
conv_d6905a1ca5714753a29b07b1344d1eb0,5,0.6084700246651967,30
conv_d6905a1ca5714753a29b07b1344d1eb0,6,0.6092834359612959,29
conv_d6905a1ca5714753a29b07b1344d1eb0,7,0.6127382282699857,28
conv_d6905a1ca5714753a29b07b1344d1eb0,8,0.6193154145170141,27
conv_d6905a1ca5714753a29b07b1344d1eb0,9,0.6174602714868692,26
conv_d6905a1ca5714753a29b07b1344d1eb0,10,0.6153273677825928,25
conv_d6905a1ca5714753a29b07b1344d1eb0,11,0.6183549277484417,24
conv_d6905a1ca5714753a29b07b1344d1eb0,12,0.6237121613129325,23
conv_d6905a1ca5714753a29b07b1344d1eb0,13,0.6017797873778776,22
conv_d6905a1ca5714753a29b07b1344d1eb0,14,0.6111497680346171,21
conv_d6905a1ca5714753a29b07b1344d1eb0,15,0.6258087188005448,20
conv_d6905a1ca5714753a29b07b1344d1eb0,16,0.6112419806028667,19
conv_d6905a1ca5714753a29b07b1344d1eb0,17,0.6617998249000974,18
conv_d87daedd-9490-4de9-8d2a-d33777567187,1,0.6012914317685205,37
conv_d87daedd-9490-4de9-8d2a-d33777567187,2,0.576394759118557,36
conv_d87daedd-9490-4de9-8d2a-d33777567187,3,0.5892424736704145,35
conv_d87daedd-9490-4de9-8d2a-d33777567187,4,0.5976630992749158,34
conv_d87daedd-9490-4de9-8d2a-d33777567187,5,0.5966580672697588,33
conv_d87daedd-9490-4de9-8d2a-d33777567187,6,0.5886408183723688,32
conv_d87daedd-9490-4de9-8d2a-d33777567187,7,0.5809910316621104,31
conv_d87daedd-9490-4de9-8d2a-d33777567187,8,0.5784852127234141,30
conv_d87daedd-9490-4de9-8d2a-d33777567187,9,0.578521014287554,29
conv_d87daedd-9490-4de9-8d2a-d33777567187,10,0.5769525957959039,28
conv_d87daedd-9490-4de9-8d2a-d33777567187,11,0.5760888126161363,27
conv_d87daedd-9490-4de9-8d2a-d33777567187,12,0.5753972473052832,26
conv_d87daedd-9490-4de9-8d2a-d33777567187,13,0.6080892956256867,25
conv_d87daedd-9490-4de9-8d2a-d33777567187,14,0.5565389295419058,24
conv_d87daedd-9490-4de9-8d2a-d33777567187,15,0.5470083187455717,23
conv_d87daedd-9490-4de9-8d2a-d33777567187,16,0.5823337110606107,22
conv_d87daedd-9490-4de9-8d2a-d33777567187,17,0.5523664497193836,21
conv_d87daedd-9490-4de9-8d2a-d33777567187,18,0.5662942469120026,20
conv_d87daedd-9490-4de9-8d2a-d33777567187,19,0.5428564391638103,19
conv_da1c7ee9-2479-4f47-94bc-db9161a6e88c,1,0.6901633429527283,25
conv_da1c7ee9-2479-4f47-94bc-db9161a6e88c,2,0.674664290000995,24
conv_da1c7ee9-2479-4f47-94bc-db9161a6e88c,3,0.6735297726548236,23
conv_da1c7ee9-2479-4f47-94bc-db9161a6e88c,4,0.6710107759995894,22
conv_da1c7ee9-2479-4f47-94bc-db9161a6e88c,5,0.679393850621723,21
conv_da1c7ee9-2479-4f47-94bc-db9161a6e88c,6,0.6687155544757843,20
conv_da1c7ee9-2479-4f47-94bc-db9161a6e88c,7,0.6690185697455155,19
conv_da1c7ee9-2479-4f47-94bc-db9161a6e88c,8,0.6636893848578135,18
conv_da1c7ee9-2479-4f47-94bc-db9161a6e88c,9,0.6860597536844366,17
conv_da1c7ee9-2479-4f47-94bc-db9161a6e88c,10,0.6730460673570633,16
conv_da1c7ee9-2479-4f47-94bc-db9161a6e88c,11,0.6621803840001425,15
conv_da1c7ee9-2479-4f47-94bc-db9161a6e88c,12,0.6649781401668277,14
conv_da1c7ee9-2479-4f47-94bc-db9161a6e88c,13,0.6653187114458817,13
conv_dc08ca44d82747d0bbf35d05a5cb1d68,1,0.6533571849851048,34
conv_dc08ca44d82747d0bbf35d05a5cb1d68,2,0.6494299281727184,33
conv_dc08ca44d82747d0bbf35d05a5cb1d68,3,0.6135943867266178,32
conv_dc08ca44d82747d0bbf35d05a5cb1d68,4,0.6105565765211659,31
conv_dc08ca44d82747d0bbf35d05a5cb1d68,5,0.6092251320679982,30
conv_dc08ca44d82747d0bbf35d05a5cb1d68,6,0.6060550623926623,29
conv_dc08ca44d82747d0bbf35d05a5cb1d68,7,0.5977271263088498,28
conv_dc08ca44d82747d0bbf35d05a5cb1d68,8,0.6036234343493426,27
conv_dc08ca44d82747d0bbf35d05a5cb1d68,9,0.6085380269930913,26
conv_dc08ca44d82747d0bbf35d05a5cb1d68,10,0.6239981698989868,25
conv_dc08ca44d82747d0bbf35d05a5cb1d68,11,0.6086118668317795,24
conv_dc08ca44d82747d0bbf35d05a5cb1d68,12,0.620815880920576,23
conv_dc08ca44d82747d0bbf35d05a5cb1d68,13,0.6130972612987865,22
conv_dc08ca44d82747d0bbf35d05a5cb1d68,14,0.6054173821494693,21
conv_dc08ca44d82747d0bbf35d05a5cb1d68,15,0.6306342631578445,20
conv_dc08ca44d82747d0bbf35d05a5cb1d68,16,0.597961027371256,19
conv_dc08ca44d82747d0bbf35d05a5cb1d68,17,0.6114554090632333,18
conv_de8aad34908944eea2d9c5f8be5201dd,1,0.6234150653885256,31
conv_de8aad34908944eea2d9c5f8be5201dd,2,0.6138287822405497,30
conv_de8aad34908944eea2d9c5f8be5201dd,3,0.6171656620913538,29
conv_de8aad34908944eea2d9c5f8be5201dd,4,0.6213702655264309,28
conv_de8aad34908944eea2d9c5f8be5201dd,5,0.5988017949793074,27
conv_de8aad34908944eea2d9c5f8be5201dd,6,0.6027907293576461,26
conv_de8aad34908944eea2d9c5f8be5201dd,7,0.6053158593177795,25
conv_de8aad34908944eea2d9c5f8be5201dd,8,0.6168266199529171,24
conv_de8aad34908944eea2d9c5f8be5201dd,9,0.5957662800083989,23
conv_de8aad34908944eea2d9c5f8be5201dd,10,0.5944115275686438,22
conv_de8aad34908944eea2d9c5f8be5201dd,11,0.6087683552787417,21
conv_de8aad34908944eea2d9c5f8be5201dd,12,0.6063924565911293,20
conv_de8aad34908944eea2d9c5f8be5201dd,13,0.6040666683724052,19
conv_de8aad34908944eea2d9c5f8be5201dd,14,0.5880212585131327,18
conv_de8aad34908944eea2d9c5f8be5201dd,15,0.5928956165033228,17
conv_de8aad34908944eea2d9c5f8be5201dd,16,0.6088972426950932,16
conv_deb05265bec84343b09557454f80ce9a,1,0.6468345487818998,34
conv_deb05265bec84343b09557454f80ce9a,2,0.6615063728708209,33
conv_deb05265bec84343b09557454f80ce9a,3,0.6475299838930368,32
conv_deb05265bec84343b09557454f80ce9a,4,0.6476871082859654,31
conv_deb05265bec84343b09557454f80ce9a,5,0.6444454928239186,30
conv_deb05265bec84343b09557454f80ce9a,6,0.6371739815021383,29
conv_deb05265bec84343b09557454f80ce9a,7,0.6451416803257806,28
conv_deb05265bec84343b09557454f80ce9a,8,0.6261281415268227,27
conv_deb05265bec84343b09557454f80ce9a,9,0.6364114559613742,26
conv_deb05265bec84343b09557454f80ce9a,10,0.6317846012115479,25
conv_deb05265bec84343b09557454f80ce9a,11,0.6296222855647405,24
conv_deb05265bec84343b09557454f80ce9a,12,0.6426407953967219,23
conv_deb05265bec84343b09557454f80ce9a,13,0.6233719478953968,22
conv_deb05265bec84343b09557454f80ce9a,14,0.6402792930603027,21
conv_deb05265bec84343b09557454f80ce9a,15,0.6221219539642334,20
conv_deb05265bec84343b09557454f80ce9a,16,0.621211754648309,19
conv_deb05265bec84343b09557454f80ce9a,17,0.6410331030686697,18
conv_df34362d313d4251be4aa9d372a74bc4,1,0.6353678222625486,31
conv_df34362d313d4251be4aa9d372a74bc4,2,0.643609203894933,30
conv_df34362d313d4251be4aa9d372a74bc4,3,0.6290788537469404,29
conv_df34362d313d4251be4aa9d372a74bc4,4,0.6180203301565987,28
conv_df34362d313d4251be4aa9d372a74bc4,5,0.6374263763427734,27
conv_df34362d313d4251be4aa9d372a74bc4,6,0.6069879084825516,26
conv_df34362d313d4251be4aa9d372a74bc4,7,0.640041663646698,25
conv_df34362d313d4251be4aa9d372a74bc4,8,0.6191126058499018,24
conv_df34362d313d4251be4aa9d372a74bc4,9,0.6085129289523415,23
conv_df34362d313d4251be4aa9d372a74bc4,10,0.6235163266008551,22
conv_df34362d313d4251be4aa9d372a74bc4,11,0.5881388357707432,21
conv_df34362d313d4251be4aa9d372a74bc4,12,0.6174124792218209,20
conv_df34362d313d4251be4aa9d372a74bc4,13,0.616316230673539,19
conv_df34362d313d4251be4aa9d372a74bc4,14,0.6093361344602373,18
conv_df34362d313d4251be4aa9d372a74bc4,15,0.6256764390889336,17
conv_df34362d313d4251be4aa9d372a74bc4,16,0.5929628554731607,16
conv_e335739c-0072-4945-8fe4-457a04c0997b,1,0.6565321122898775,17
conv_e335739c-0072-4945-8fe4-457a04c0997b,2,0.6536096557974815,16
conv_e335739c-0072-4945-8fe4-457a04c0997b,3,0.6355705857276917,15
conv_e335739c-0072-4945-8fe4-457a04c0997b,4,0.6218077072075435,14
conv_e335739c-0072-4945-8fe4-457a04c0997b,5,0.5889866604254796,13
conv_e335739c-0072-4945-8fe4-457a04c0997b,6,0.5886875266830126,12
conv_e335739c-0072-4945-8fe4-457a04c0997b,7,0.599194041707299,11
conv_e335739c-0072-4945-8fe4-457a04c0997b,8,0.5893587231636047,10
conv_e335739c-0072-4945-8fe4-457a04c0997b,9,0.5773954722616408,9
conv_e55e23af1d4147fda2537d51eb56c93e,1,0.7162667264540991,12
conv_e55e23af1d4147fda2537d51eb56c93e,2,0.6998098384250294,11
conv_e55e23af1d4147fda2537d51eb56c93e,3,0.6864647954702378,10
conv_e55e23af1d4147fda2537d51eb56c93e,4,0.6983455154630873,9
conv_e55e23af1d4147fda2537d51eb56c93e,5,0.6586234867572784,8
conv_e55e23af1d4147fda2537d51eb56c93e,6,0.6716604360512325,7
conv_e73d720a-ff86-4c9b-b988-d6cc879215d9,1,0.5576541890969148,37
conv_e73d720a-ff86-4c9b-b988-d6cc879215d9,2,0.5661499897638956,36
conv_e73d720a-ff86-4c9b-b988-d6cc879215d9,3,0.5845820946352822,35
conv_e73d720a-ff86-4c9b-b988-d6cc879215d9,4,0.5755864101297715,34
conv_e73d720a-ff86-4c9b-b988-d6cc879215d9,5,0.5628844842766271,33
conv_e73d720a-ff86-4c9b-b988-d6cc879215d9,6,0.570378078147769,32
conv_e73d720a-ff86-4c9b-b988-d6cc879215d9,7,0.557660581604127,31
conv_e73d720a-ff86-4c9b-b988-d6cc879215d9,8,0.5548316776752472,30
conv_e73d720a-ff86-4c9b-b988-d6cc879215d9,9,0.5610375907914392,29
conv_e73d720a-ff86-4c9b-b988-d6cc879215d9,10,0.536683979843344,28
conv_e73d720a-ff86-4c9b-b988-d6cc879215d9,11,0.5706907036127867,27
conv_e73d720a-ff86-4c9b-b988-d6cc879215d9,12,0.5594846606254578,26
conv_e73d720a-ff86-4c9b-b988-d6cc879215d9,13,0.5503409481048585,25
conv_e73d720a-ff86-4c9b-b988-d6cc879215d9,14,0.5548408081134161,24
conv_e73d720a-ff86-4c9b-b988-d6cc879215d9,15,0.564832919317743,23
conv_e73d720a-ff86-4c9b-b988-d6cc879215d9,16,0.5649230073798787,22
conv_e73d720a-ff86-4c9b-b988-d6cc879215d9,17,0.558528082711356,21
conv_e73d720a-ff86-4c9b-b988-d6cc879215d9,18,0.5525677531957627,20
conv_e73d720a-ff86-4c9b-b988-d6cc879215d9,19,0.5548050293796941,19
conv_e8cf4a02ed5d42acb9cb032eeb8564d6,1,0.6549250357078783,33
conv_e8cf4a02ed5d42acb9cb032eeb8564d6,2,0.6535009574145079,32
conv_e8cf4a02ed5d42acb9cb032eeb8564d6,3,0.6423122171432741,31
conv_e8cf4a02ed5d42acb9cb032eeb8564d6,4,0.6353081852197647,30
conv_e8cf4a02ed5d42acb9cb032eeb8564d6,5,0.6407585514002833,29
conv_e8cf4a02ed5d42acb9cb032eeb8564d6,6,0.6413861098034042,28
conv_e8cf4a02ed5d42acb9cb032eeb8564d6,7,0.6431238739578812,27
conv_e8cf4a02ed5d42acb9cb032eeb8564d6,8,0.6268639507202002,26
conv_e8cf4a02ed5d42acb9cb032eeb8564d6,9,0.6304368448257446,25
conv_e8cf4a02ed5d42acb9cb032eeb8564d6,10,0.6269387664894263,24
conv_e8cf4a02ed5d42acb9cb032eeb8564d6,11,0.6252849127935327,23
conv_e8cf4a02ed5d42acb9cb032eeb8564d6,12,0.6310693337158724,22
conv_e8cf4a02ed5d42acb9cb032eeb8564d6,13,0.6248593699364435,21
conv_e8cf4a02ed5d42acb9cb032eeb8564d6,14,0.6236011013388634,20
conv_e8cf4a02ed5d42acb9cb032eeb8564d6,15,0.6251437585604819,19
conv_e8cf4a02ed5d42acb9cb032eeb8564d6,16,0.6435434917608897,18
