id,ep_s0,ep_s_final,ep_total_drop,ep_n_body_sentences,ep_mean_delta,ep_var_delta,ep_max_delta,ep_max_delta_pos,ep_frac_negative_drops,ep_slope_norm,ep_linearity_r2,ep_auc,ep_mean_delta_tail,ep_mean_delta_rest,ep_tail_share,ep_tail_ratio,ep_n_sentences_total,ep_n_target_sentences,cond
conv_396737da-f9a2-4564-9edf-3712ef73724d,4.546112060546875,2.1922178268432617,2.3538942337036133,24.0,0.09807892640431722,0.07602421784035425,0.8727984428405762,1.0,0.3333333333333333,1.5083569858385173,0.7388380695208181,0.322713586492437,0.2442002296447754,0.059625951867354546,0.5187153826800263,4.095535953673823,26.0,2.0,H-LLM
conv_3b65e0a1-1bf7-4f16-825f-63867d60f8d3,5.479904651641846,2.543175458908081,2.9367291927337646,25.0,0.11746916770935059,0.03272742321348688,0.6238327026367188,0.12,0.28,2.6342608928680415,0.9382151303678647,0.5774359058042051,0.10156774520874023,0.12144452333450317,0.17292664481976305,0.8363303870771106,27.0,2.0,H-LLM
conv_3c43f51a-ffcf-4161-8d6d-b76bf669acb6,4.019321441650391,1.7980201244354248,2.221301317214966,27.0,0.08227041915610984,0.0304789971251936,0.5279284715652466,0.9629629629629629,0.2962962962962963,1.343229544031751,0.7685136389776617,0.630979119465311,0.08986268043518067,0.0805449052290483,0.20227485514628232,1.1156842283150634,29.0,2.0,H-LLM
conv_3c5b888e-d991-4bce-adad-5584923b75b5,3.759225606918335,1.6277860403060913,2.1314395666122437,32.0,0.06660748645663261,0.034461980869802886,0.6569027900695801,0.03125,0.40625,0.8348444871538896,0.6672166570108907,0.5673413551812713,0.10644314686457317,0.05741464174710787,0.29963733956695626,1.8539373167809585,34.0,2.0,H-LLM
conv_40197f84-33aa-433b-93b1-045691051ebc,4.434717655181885,1.9040637016296387,2.530653953552246,28.0,0.09038049834115165,0.12633952666545048,1.3436784744262695,0.9642857142857143,0.39285714285714285,0.9163130763846793,0.387310689414178,0.4444144685021831,0.202842116355896,0.059709147973494095,0.4809241881637017,3.3971698347787687,30.0,2.0,H-LLM
conv_41180468-5036-4f69-af66-b7465bcb7316,5.990034103393555,3.340620994567871,2.6494131088256836,18.0,0.14718961715698242,0.06576289974299875,0.9351372718811035,1.0,0.16666666666666666,1.2863576995329957,0.7350660897795424,0.4599814556245833,0.3137460947036743,0.09960205214364189,0.4736839168773314,3.149996289747152,20.0,2.0,H-LLM
conv_412eb7ca-cafa-4e38-8b2d-0a40272af090,4.531527519226074,1.8741939067840576,2.6573336124420166,21.0,0.12653969583057223,0.07008083764162878,0.8541395664215088,1.0,0.3333333333333333,2.290951739658009,0.8497540278243841,0.31827132321122587,0.38508909940719604,0.0657045420478372,0.5796624068640139,5.860920530072732,23.0,2.0,H-LLM
conv_46b5cd4c-130a-4b4c-84e1-30f78572d0bb,4.222274303436279,2.9538462162017822,1.268428087234497,15.0,0.08456187248229981,0.03439680512973912,0.7104611396789551,0.2,0.3333333333333333,0.9279695238385882,0.5477932461694792,0.7365173713962561,0.027115583419799805,0.0989234447479248,0.0641319370629489,0.2741067447549498,17.0,2.0,H-LLM
conv_47dd4912-f9ef-4d2c-a033-aeb851e8f164,5.063581943511963,2.180178642272949,2.8834033012390137,33.0,0.08737585761330345,0.03273747002260583,0.3821277618408203,0.030303030303030304,0.30303030303030304,2.048341854530222,0.8690565056658388,0.5971209631846797,0.08977549416678292,0.0867298016181359,0.21794677799579457,1.0351170242733512,35.0,2.0,H-LLM
conv_47df141a-738b-422a-8ad6-f222255c695e,4.236425876617432,1.8978631496429443,2.3385627269744873,29.0,0.080640094033603,0.040226029913904456,0.6913487911224365,0.9655172413793104,0.3793103448275862,1.4487917116710114,0.7816916437621235,0.4659439586368738,0.1592173178990682,0.06014168780782948,0.4085004419061842,2.647370296753472,31.0,2.0,H-LLM
conv_491b62e9-789d-4b72-b887-557f2ccffc18,4.327707767486572,2.8131630420684814,1.5145447254180908,19.0,0.07971288028516267,0.027602147319130584,0.6666502952575684,0.05263157894736842,0.3157894736842105,0.7973596254984532,0.8327681687341222,0.6568881563754334,0.056909024715423584,0.0857939084370931,0.15030001758373646,0.6633224403939021,21.0,2.0,H-LLM
conv_49c214f3-8828-46e2-b76b-6c4f3ccaf016,4.369280815124512,2.679448366165161,1.6898324489593506,23.0,0.07347097604171089,0.014603788284942841,0.46562790870666504,0.391304347826087,0.21739130434782608,1.3482224020090967,0.8973513744841926,0.6882439422533555,0.026507997512817384,0.08651624785529242,0.07843380427787915,0.30639328646284814,25.0,2.0,H-LLM
conv_4aa46faf-273a-4707-be30-a0b216440d87,3.751232385635376,2.692479133605957,1.058753252029419,14.0,0.07562523228781563,0.0061402812076752356,0.19227075576782227,0.07142857142857142,0.21428571428571427,1.013497029818021,0.8975183927625414,0.4487497656033683,0.0798507531483968,0.07447281750765714,0.22625881808251025,1.0722134037722786,16.0,2.0,H-LLM
conv_4d1bd73a-bbc9-4e37-8ba0-3cdd7adbc66a,7.0892133712768555,1.9789074659347534,5.110305905342102,34.0,0.150303114863003,0.19269507821154713,1.3138337135314941,0.08823529411764706,0.4117647058823529,4.075372281631868,0.9068256814641759,0.5110401334577817,0.19526118891579763,0.13864731788635254,0.26746506916185936,1.4083300845087445,36.0,2.0,H-LLM
conv_58838068-7cd4-4f6c-b158-aabb542ab4b9,4.530678749084473,1.5016844272613525,3.02899432182312,26.0,0.11649978160858154,0.04143753946474559,0.7187507152557373,0.07692307692307693,0.3076923076923077,1.3469038475884334,0.8009614386037194,0.5872500214172666,0.21125178337097167,0.09393978118896484,0.34871604388452837,2.24880003654711,28.0,2.0,H-LLM
conv_58c2f2e6-db2a-406d-9bc9-04aaf1b0c35a,4.241063594818115,1.6086523532867432,2.632411241531372,19.0,0.13854796008059853,0.06399015989407586,0.6446480751037598,0.42105263157894735,0.2631578947368421,2.0866755485534667,0.9315715215985297,0.5309893516029178,0.11176985502243042,0.14568878809611002,0.16983646515262518,0.7671822690205681,21.0,2.0,H-LLM
conv_5b956e03-a900-47aa-88a9-54cb6be40071,4.529244422912598,2.5801074504852295,1.9491369724273682,17.0,0.11465511602513931,0.026380725440678002,0.5237884521484375,0.11764705882352941,0.23529411764705882,1.0970055162906651,0.7796661752338832,0.6743787782557302,0.09233816464742024,0.11943731989179339,0.14212161477665639,0.7731098180290368,19.0,2.0,H-LLM
conv_5e234f25-eb78-4ec3-8113-c66645149ddc,4.4575371742248535,1.8077287673950195,2.649808406829834,37.0,0.07161644342783335,0.1001634979081521,0.9039790630340576,1.0,0.40540540540540543,0.8528039120791252,0.3087823648726643,0.3565298794221923,0.2012791974203927,0.0413618008295695,0.5317193417875776,4.866306432105308,39.0,2.0,H-LLM
conv_5f17f002-84ad-4315-8c69-20ec83de1223,3.374718189239502,1.9704914093017578,1.4042267799377441,17.0,0.08260157529045553,0.01613126799533242,0.38834452629089355,0.9411764705882353,0.29411764705882354,1.117883284886678,0.8525338362492303,0.3974141215006104,0.19300389289855957,0.05894393580300467,0.4123348785025656,3.274363855572759,19.0,2.0,H-LLM
conv_61dd4f08-b460-4c98-8368-fb09762cbe5e,5.536691665649414,2.547341823577881,2.989349842071533,18.0,0.1660749912261963,0.129739741849701,1.204871654510498,1.0,0.3888888888888889,1.181083955262837,0.5023945512805894,0.4673077684167277,0.37222957611083984,0.10717368125915527,0.4980742914357531,3.4731435156244785,20.0,2.0,H-LLM
conv_62a271e6-a272-4e74-9d10-2dc0c15c530f,4.321829795837402,1.9229440689086914,2.398885726928711,21.0,0.11423265366327195,0.0610538248653398,1.0036251544952393,0.047619047619047616,0.3333333333333333,1.4089353561401357,0.8956951505985467,0.5909150281121952,0.09927046298980713,0.1177531691158519,0.16552762288831976,0.8430385673284047,23.0,2.0,H-LLM
conv_634a773b-4e50-4e24-87f3-a5fbebcc6d74,4.972350120544434,1.342252254486084,3.6300978660583496,32.0,0.11344055831432343,0.10150647923263523,0.7982456684112549,1.0,0.4375,1.9580673772918162,0.6533357929874792,0.4111336243707529,0.20935932795206705,0.09130545762869027,0.34603914661848156,2.2929552448383057,34.0,2.0,H-LLM
conv_6419c979-eb60-46a6-8770-2c3a25c7e2b3,3.6599042415618896,2.0283751487731934,1.6315290927886963,25.0,0.06526116371154785,0.020495932532062076,0.5795094966888428,0.04,0.32,1.1339171780989719,0.9456523229071107,0.6848520932456483,-0.008125591278076171,0.08360785245895386,-0.024901766428778414,-0.09718693925388551,27.0,2.0,H-LLM
conv_68f643620b5081968ccd202f0b32a9250787a797b4322e0b,3.0234758853912354,2.1507492065429688,0.8727266788482666,35.0,0.02493504796709333,0.003880523684404079,0.24850130081176758,0.02857142857142857,0.4,0.40628771220936466,0.7935112017773336,0.6019332392967717,0.03730072293962751,0.021843629223959788,0.29918308550160483,1.7076247979302441,37.0,2.0,H-LLM
conv_68f73dbdcc8081958c0890edef7c670804df05d299f21c4d,4.490731239318848,1.5559990406036377,2.93473219871521,50.0,0.0586946439743042,0.07986372461976471,1.0370290279388428,0.02,0.38,0.783297724225798,0.37322179150034196,0.5939749271254031,0.11897616386413574,0.04362426400184631,0.405407225627681,2.727293321420857,52.0,2.0,H-LLM
conv_68f8cb66e7d0819089538cdf28e940fb0be0c7c5bc28f178,4.493353366851807,2.9722604751586914,1.5210928916931152,26.0,0.058503572757427506,0.027954399541522904,0.3226168155670166,0.4230769230769231,0.38461538461538464,1.1370184834798178,0.8662993834373298,0.6302100525930865,0.04663052558898926,0.06133048874991281,0.1532796775385796,0.7603155712509393,28.0,2.0,H-LLM
conv_6910e16399d48194987708b3589ca9eb0edd24df36992831,4.845790863037109,1.9347679615020752,2.911022901535034,28.0,0.10396510362625122,0.09200872461788023,1.366445541381836,0.6785714285714286,0.42857142857142855,2.981501765634821,0.743128538895669,0.4522043906956761,0.09363277753194173,0.10678301074288109,0.19298943505233332,0.8768508855532897,30.0,2.0,H-LLM
conv_69120b0be9a881908567c1dfa912a6d90a309a13d5ea8eef,3.513773202896118,1.426844596862793,2.086928606033325,35.0,0.059626531600952146,0.029398356240878915,0.5789105892181396,0.8285714285714286,0.42857142857142855,1.6711567838986712,0.719565762943515,0.36087678400409734,0.1412929126194545,0.03920993634632656,0.4739263171134988,3.6034976280366173,37.0,2.0,H-LLM
conv_691249fd97308197b06e97ca5d649f45080645ae33d1bf00,5.342138767242432,2.958624839782715,2.383513927459717,28.0,0.0851254974092756,0.06765346063594377,1.0015954971313477,0.03571428571428571,0.42857142857142855,1.0426517702153812,0.6219387765808557,0.4910364883681365,0.1562043031056722,0.06574036858298561,0.3932118070872372,2.376078906653708,30.0,2.0,H-LLM
conv_6912d3d2074c8197adc6c9e56408225c0a4f5cb536497774,6.204771041870117,2.3679280281066895,3.8368430137634277,27.0,0.14210529680605288,0.13748434145981261,1.3837647438049316,0.8148148148148148,0.48148148148148145,2.8454800176096486,0.6690858768714244,0.34426775077302274,0.1958158493041992,0.12989835305647415,0.25517834402107864,1.507454441851676,29.0,2.0,H-LLM
conv_69160b265818819398e86c4bd8abc0080d0aba9e942fed0d,5.118175983428955,2.957561731338501,2.160614252090454,21.0,0.10288639295668829,0.04012930430059278,0.7552287578582764,1.0,0.2857142857142857,1.115568163178183,0.7235965283226635,0.4307019909695419,0.20630091428756714,0.07855356440824621,0.38193011841510405,2.6262451085658256,23.0,2.0,H-LLM
conv_6917421066d8819592863132f4a141a00078d2d8d630f704,4.977724552154541,2.7135162353515625,2.2642083168029785,27.0,0.08385956728899921,0.04490308002997495,0.895136833190918,0.37037037037037035,0.37037037037037035,2.470012032068693,0.8634140854450978,0.46532324885267323,0.1015653133392334,0.07983553409576416,0.22428438360884081,1.2721817983631696,29.0,2.0,H-LLM
conv_691b61ab394c819483ac4af28c7f29d00b3e16b70554a02a,6.879077434539795,4.041497707366943,2.8375797271728516,27.0,0.10509554545084636,0.07256336388578195,0.8874673843383789,0.037037037037037035,0.37037037037037035,1.657729696441483,0.7199800580126113,0.5973739531598461,0.09412727355957032,0.10758833451704546,0.16585837687343424,0.87488363847344,29.0,2.0,H-LLM
conv_691b6cdacf7881969d8f99f8456a61890249fb5f6bbd90ca,5.078568935394287,2.16715931892395,2.911409616470337,32.0,0.09098155051469803,0.02492536814099905,0.48685407638549805,0.90625,0.375,2.0845000289402402,0.9286234115692988,0.6065406922169947,0.10447259744008382,0.08786823199345516,0.21530312364649343,1.188968926196961,34.0,2.0,H-LLM
conv_691b7e95a50c8195930023ad653f234c0f03c18c9e706226,3.4819884300231934,1.9038165807724,1.5781718492507935,35.0,0.045090624264308383,0.010526384786888169,0.298403263092041,0.02857142857142857,0.22857142857142856,0.7384343790073017,0.7201834595375651,0.6826325086404105,0.04575904778071812,0.04492351838520595,0.2029648004538222,1.0185989304833105,37.0,2.0,H-LLM
conv_691b8b725ae48193abaaaa9270b26d500f7b1fcbf105c42b,4.656813144683838,3.28572154045105,1.371091604232788,28.0,0.048967557294028144,0.027117098375100786,0.575810432434082,0.03571428571428571,0.4642857142857143,0.4559816510284541,0.607547389561901,0.624725956190998,0.07887502511342366,0.04081097516146573,0.3451630432419978,1.932691507648622,30.0,2.0,H-LLM
conv_691baa2b46788193b872ed7306db511f03e0f1b6d7bfd4c7,5.843227863311768,1.8797012567520142,3.9635266065597534,20.0,0.19817633032798768,0.23559217373045338,1.3019733428955078,0.05,0.3,2.086545781085366,0.7101733845425475,0.4299999111237326,0.5546164214611053,0.10906630754470825,0.5597201447248507,5.085130632425216,22.0,2.0,H-LLM
conv_691c84edfb24819590a3e29782cdd10d03ba8eb739f774a6,5.430015563964844,3.765552282333374,1.6644632816314697,27.0,0.06164678820857295,0.11751317326649444,1.230592966079712,1.0,0.4074074074074074,0.7458954970915237,0.251322531504685,-0.11399717672943221,0.4282699108123779,-0.02167664874683727,1.2865105392790561,-19.757201208275546,29.0,2.0,H-LLM
conv_691dc7c061d8819797504b613ba6691208409e48769ea891,5.236493110656738,2.5860133171081543,2.650479793548584,29.0,0.09139585494995117,0.09397554872922965,0.7641057968139648,1.0,0.3793103448275862,1.6172495194843837,0.7385934295422047,0.412604213406679,0.2330695390701294,0.054437502570774246,0.5276090909368946,4.281414981650113,31.0,2.0,H-LLM
conv_691dc83ec728819085d614247e77833604d03bd64a490dfd,5.874980926513672,3.1958186626434326,2.6791622638702393,21.0,0.12757915542239234,0.029436779294574205,0.6171474456787109,0.19047619047619047,0.19047619047619047,1.8402090376073652,0.8803762925611588,0.6327884061963956,0.15404731035232544,0.12135135426240809,0.22999325189030276,1.2694321483979172,23.0,2.0,H-LLM
conv_691e9e26b7688197a86e51a9d9a7dfe1052dd4511749a606,5.284500598907471,2.358633041381836,2.9258675575256348,30.0,0.09752891858418783,0.037459986130575586,0.6212866306304932,0.8666666666666667,0.26666666666666666,2.0793322174912436,0.8596252219490275,0.5658179906558937,0.19455472628275552,0.0732724666595459,0.39896828367847464,2.6552228299715503,32.0,2.0,H-LLM
conv_691f065bc31481969cdbdc53f0ca1d3b03f44f568e358927,5.265460014343262,1.906618595123291,3.3588414192199707,38.0,0.08839056366368343,0.1957068697288394,0.9417126178741455,0.5,0.4473684210526316,3.0303077782018266,0.7900288896486355,0.5823831484781388,0.11249780654907227,0.08196196556091309,0.2679443117625906,1.3725611114763387,40.0,2.0,H-LLM
conv_691f06855a5c819598fe92033194bb530743467f5002fa62,5.467278003692627,2.2134714126586914,3.2538065910339355,26.0,0.12514640734745905,0.0462735965729644,0.893409252166748,0.9615384615384616,0.19230769230769232,2.8664701885647252,0.9492570870976144,0.44549947388890826,0.18979268074035643,0.1097544374920073,0.2916471453210247,1.7292483573083575,28.0,2.0,H-LLM
conv_691f696d0b348190810494e2c5d82fee08324043d78ba0f7,6.084930419921875,2.312434673309326,3.772495746612549,31.0,0.12169341118104997,0.09036936551464636,1.1727709770202637,1.0,0.45161290322580644,1.4834960401058197,0.4220376506752045,0.29713217441043244,0.43268561363220215,0.04705528259277344,0.6881687498585919,9.195261186225503,33.0,2.0,H-LLM
conv_6981ccf5d5f4819394bcd7bad4d79b14001ace58e9b20b81,7.635263919830322,2.959885835647583,4.675378084182739,28.0,0.16697778872081212,0.3502188335255448,1.8986549377441406,0.10714285714285714,0.42857142857142855,1.6374314790484554,0.37421012184261526,0.7859862967645903,0.11326225598653157,0.181627479466525,0.1453515680834996,0.6235964751545565,30.0,2.0,H-LLM
conv_69a0753fc5d08196aa37099ec6c65b69083687b3e71b94b5,4.446387767791748,2.258197784423828,2.18818998336792,33.0,0.06630878737478545,0.040939324882738486,0.8156538009643555,0.030303030303030304,0.3939393939393939,1.083211917211028,0.6060703829757736,0.48172740876501874,0.1488522802080427,0.04408553930429312,0.4761771004236901,3.376442310949505,35.0,2.0,H-LLM
conv_69b581c4f16c81978ea543ce298c8c600546e04309837be3,5.0896453857421875,2.977372646331787,2.1122727394104004,36.0,0.058674242761400014,0.022717100226563435,0.4431157112121582,0.08333333333333333,0.3888888888888889,0.7620077807010374,0.47461012902533006,0.5089566017829972,0.1254605565752302,0.04255340839254445,0.4157720163882579,2.9483080513290085,38.0,2.0,H-LLM
conv_6be7ed36-4c3e-4746-920a-dac8f9012262,3.2947468757629395,1.9795000553131104,1.315246820449829,33.0,0.03985596425605543,0.01887108802396543,0.6171820163726807,0.030303030303030304,0.5151515151515151,0.33912986955221985,0.5024724277083334,0.7038004381145786,0.055463927132742744,0.03565382040463961,0.29518983349179606,1.5556236751987806,35.0,2.0,H-LLM
conv_6c680e8e-2455-4bdf-b4cd-fe6c409f373a,3.4218783378601074,1.3735711574554443,2.048307180404663,25.0,0.08193228721618652,0.036166716672907655,0.5593063831329346,0.04,0.32,1.7909442025881543,0.8972456536540871,0.5291943929286902,0.044344735145568845,0.09132917523384095,0.10824727748307779,0.48554840260002075,27.0,2.0,H-LLM
conv_72037685-9437-4960-b9a0-5f77d2a71e41,3.5955581665039062,2.408078670501709,1.1874794960021973,14.0,0.08481996400015694,0.009154168779027295,0.3202853202819824,0.21428571428571427,0.14285714285714285,1.0051504722008338,0.8611252747987659,0.5206372447084503,0.1484100023905436,0.06747722625732422,0.37493700621404835,2.1994087579205237,16.0,2.0,H-LLM
conv_73564d95-9f66-42db-a2c0-fed78090bac2,5.704164028167725,3.6539719104766846,2.05019211769104,16.0,0.12813700735569,0.04512984221038585,0.6294431686401367,0.0625,0.375,1.694437896504122,0.9087384941125417,0.671155274127182,0.03766075770060221,0.1490161418914795,0.055108139440634044,0.25272938369340237,18.0,2.0,H-LLM
conv_7511f98b-bb77-4bdc-926f-c26121dc147b,6.077591896057129,3.1112194061279297,2.966372489929199,31.0,0.09568943515900642,0.06558160538558187,0.773292064666748,0.03225806451612903,0.45161290322580644,1.1192685544490812,0.6630554123132822,0.6627397859777866,0.13328214486440024,0.08666718482971192,0.2695861264562524,1.5378617077072454,33.0,2.0,H-LLM
conv_7e08bac1-7465-447d-a732-40dad23fa383,3.3425421714782715,2.545179605484009,0.7973625659942627,6.0,0.1328937609990438,0.0370692013535066,0.5045504570007324,0.8333333333333334,0.3333333333333333,1.0533935410635815,0.8597754067051566,0.2930493465507269,0.12822175025939941,0.13382816314697266,0.1608073362454816,0.9581073762372709,8.0,2.0,H-LLM
conv_829c6d96-30f0-495e-9684-ca934b06e90a,5.761884689331055,1.3288350105285645,4.43304967880249,25.0,0.1773219871520996,0.2179088141355929,1.6429853439331055,1.0,0.36,2.240232605200547,0.6151012800249962,0.3235885611565038,0.5454214096069336,0.08529713153839111,0.6151762884758258,6.39436988993524,27.0,2.0,H-LLM
conv_82f7be76-f1f7-447b-b77d-2fa8134ebfed,5.938991069793701,2.1323113441467285,3.8066797256469727,37.0,0.10288323582829656,0.11915438485127636,1.068401575088501,0.972972972972973,0.43243243243243246,1.4288491408030184,0.614714493996874,0.6863418957686209,0.10820705550057548,0.10164101123809814,0.19897901664824044,1.0646003437244058,39.0,2.0,H-LLM
conv_837faa43-c6e5-4221-9368-e8076f56d5fb,5.529568672180176,2.7939646244049072,2.7356040477752686,23.0,0.11893930642501167,0.05515177050202658,0.8715734481811523,0.043478260869565216,0.2608695652173913,1.5408293333920569,0.9250652218812837,0.6543207316426447,0.08440899848937988,0.12853105862935385,0.15427853778405093,0.6567206353819185,25.0,2.0,H-LLM
conv_8ab6fccf-2cc1-40bb-8378-5b469fb220eb,4.104704856872559,0.9974058866500854,3.107298970222473,29.0,0.10714824035249908,0.08555039877948607,0.9324643611907959,0.034482758620689655,0.3103448275862069,1.329383928435189,0.5189587158052469,0.43959562542797587,0.282566765944163,0.061386885850325874,0.5456187550384289,4.603047736174794,31.0,2.0,H-LLM
conv_8fd2ac26-a13c-4e85-b8ac-5f13e246b640,2.857673406600952,1.5214399099349976,1.3362334966659546,28.0,0.04772262488092695,0.021277163560735893,0.4037184715270996,0.9642857142857143,0.39285714285714285,1.1819314399441538,0.8943127112577863,0.4467734207774567,0.0972726543744405,0.03420898047360507,0.4367769014194578,2.8434829985504546,30.0,2.0,H-LLM
conv_90178cb2-77d1-4123-9509-2ec42e4db932,2.8937556743621826,1.6398471593856812,1.2539085149765015,14.0,0.08956489392689296,0.026364028379208097,0.49077367782592773,0.14285714285714285,0.35714285714285715,0.7089293810037471,0.6912240891541794,0.6926884652957703,0.13134888807932535,0.07816925915804776,0.31425471597930776,1.6803138406845524,16.0,2.0,H-LLM
conv_90ea40da-2853-405a-9c2f-a22e77888401,4.997017860412598,1.6882359981536865,3.308781862258911,22.0,0.15039917555722324,0.11521765406524918,1.197500467300415,1.0,0.45454545454545453,2.663388261143466,0.8615177367281521,0.387235537247549,0.3096092939376831,0.11501914925045437,0.37428794864864534,2.691806503137216,24.0,2.0,H-LLM
conv_9763bf93-b2b0-43b7-9ffa-761830f4d5a8,3.6384263038635254,1.9838789701461792,1.6545473337173462,27.0,0.06127953087842023,0.03274991117136282,0.804969072341919,0.037037037037037035,0.3333333333333333,0.8006652010666149,0.7832155741666049,0.6751549677096472,0.04904344081878662,0.06406046043742787,0.1482080319473197,0.7655805232104228,29.0,2.0,H-LLM
conv_9a9b4068-5437-4eac-9cbd-738309827685,4.143718719482422,2.194812774658203,1.9489059448242188,30.0,0.06496353149414062,0.019519807750818168,0.42414259910583496,0.03333333333333333,0.36666666666666664,1.54700625221244,0.896637863187178,0.44855537344015267,0.11051301161448161,0.05357616146405538,0.3402309236358227,2.062727313688301,32.0,2.0,H-LLM
conv_a0840d98-89b5-4206-b414-e9820d9a99b2,7.675012588500977,3.297027587890625,4.377985000610352,26.0,0.16838403848501352,0.1577748565156722,1.5979595184326172,0.038461538461538464,0.34615384615384615,2.6740509075588657,0.8456791354948611,0.5735820844877841,0.21669387817382812,0.15688169570196242,0.247481293498742,1.3812566036097322,28.0,2.0,H-LLM
conv_a2292393-fd39-476f-975c-aaf411653197,3.7002902030944824,2.0687804222106934,1.631509780883789,24.0,0.06797957420349121,0.05242394301636466,0.6583664417266846,0.6666666666666666,0.375,0.9619275209178096,0.6370889176587811,0.45614396416138936,0.16447153091430664,0.04258695401643452,0.5040470269973263,3.862016777505061,26.0,2.0,H-LLM
conv_afc8092c-7335-40d1-a058-616cf97d80a2,2.8649628162384033,1.5268161296844482,1.338146686553955,15.0,0.08920977910359701,0.028312749995372366,0.5448160171508789,0.06666666666666667,0.3333333333333333,0.7805417137486595,0.8641177088997984,0.5543162454532313,0.10972817738850911,0.08408017953236897,0.24600033424829945,1.3050421395242886,17.0,2.0,H-LLM
conv_b0f0e7b9-40d0-4776-a1a7-828df5bdcf2a,3.836714506149292,2.612043857574463,1.224670648574829,7.0,0.17495294979640416,0.024582308816457506,0.5168499946594238,1.0,0.0,1.003399610519409,0.8754343047823676,0.4175835364561616,0.5168499946594238,0.11797010898590088,0.42203182975022,4.38119451700426,9.0,2.0,H-LLM
conv_b1e0225e-fdb5-4142-8852-0785c0d30420,4.20034646987915,2.1115405559539795,2.088805913925171,17.0,0.12287093611324534,0.015716749047492096,0.4401257038116455,1.0,0.11764705882352941,2.1315302153428397,0.937028357821196,0.37197603918058003,0.1557768980662028,0.11581965855189733,0.22373102789642427,1.3449953143869884,19.0,2.0,H-LLM
conv_b306d0b7-35f0-495e-a3e0-5818c3ae060c,3.373850107192993,2.10263991355896,1.2712101936340332,21.0,0.060533818744477774,0.007978990593831229,0.20496654510498047,0.047619047619047616,0.2857142857142857,0.7130630038001317,0.7598562748928422,0.4896512401566002,0.1414206624031067,0.04150162023656508,0.44499536933014894,3.407593766146695,23.0,2.0,H-LLM
conv_b6569263-0af4-4945-bd32-398a28cf7e69,4.691920280456543,2.4641687870025635,2.2277514934539795,11.0,0.20252286304127087,0.033814118570328275,0.5134782791137695,0.18181818181818182,0.18181818181818182,1.9199079751968393,0.9454937270977223,0.5033111753215431,0.21494019031524658,0.19976345698038736,0.19296603857910222,1.0759735217054702,13.0,2.0,H-LLM
conv_c2e0197b-bba1-43b9-978e-cc6e536892b3,2.606187105178833,0.9008522033691406,1.7053349018096924,47.0,0.03628372131509984,0.011384446073173637,0.39687931537628174,0.9787234042553191,0.44680851063829785,0.843067580591077,0.6019683810019036,0.2844054501347151,0.12167464362250434,0.016059555505451403,0.6421447138860846,7.576463967586275,49.0,2.0,H-LLM
conv_c576a2b8-4944-4966-b836-5a4fde76260f,3.9020841121673584,3.119687080383301,0.7823970317840576,12.0,0.06519975264867146,0.01039622913138732,0.36997389793395996,0.08333333333333333,0.25,0.45480482394878663,0.9381364441125901,0.6709979234792506,0.03557240962982178,0.0711252212524414,0.09093186242976392,0.5001377711510562,14.0,2.0,H-LLM
conv_c7f16c31-e264-4ad6-8a72-7c626fa0cac0,4.022037029266357,2.1911258697509766,1.8309111595153809,16.0,0.1144319474697113,0.018324222518791622,0.35991811752319336,1.0,0.125,1.553771086300121,0.8825445906738648,0.3656838482000803,0.21437573432922363,0.0913679966559777,0.35126073684421616,2.346289096568456,18.0,2.0,H-LLM
conv_ccb90f8d-d4bb-406e-83e9-b91ac0615cac,3.6592371463775635,1.8138880729675293,1.8453490734100342,49.0,0.03766018517163335,0.02982542492695797,0.7027316093444824,0.02040816326530612,0.5918367346938775,0.20075928330421486,0.09557722673208668,0.49166704273013034,0.08550374507904053,0.025392605708195612,0.4633472675228732,3.367269435111328,51.0,2.0,H-LLM
conv_d87daedd-9490-4de9-8d2a-d33777567187,5.6409149169921875,2.0801303386688232,3.5607845783233643,31.0,0.1148640186555924,0.14569169109562297,1.5096077919006348,0.03225806451612903,0.3870967741935484,1.3013633131980886,0.642095756958083,0.5913107513240542,0.18837463855743408,0.0972214698791504,0.3174153916036096,1.937582704639111,33.0,2.0,H-LLM
conv_da1c7ee9-2479-4f47-94bc-db9161a6e88c,4.296673774719238,1.872312307357788,2.42436146736145,24.0,0.10101506114006042,0.018143132667268524,0.5025844573974609,0.08333333333333333,0.20833333333333334,1.8343437543122667,0.8992421104207915,0.6309140532959814,0.0647437572479248,0.11056014111167506,0.13352744242051612,0.5855976357928863,26.0,2.0,H-LLM
conv_e335739c-0072-4945-8fe4-457a04c0997b,3.808978796005249,2.7364492416381836,1.0725295543670654,16.0,0.06703309714794159,0.00850423934331146,0.3137047290802002,0.6875,0.375,0.9968011743882125,0.8548437577061967,0.4205704479700524,0.05789717038472494,0.06914138793945312,0.1619456642914384,0.8373735632183908,18.0,2.0,H-LLM
conv_e73d720a-ff86-4c9b-b988-d6cc879215d9,6.10914945602417,2.559952735900879,3.549196720123291,32.0,0.11091239750385284,0.14425915111325494,1.165391445159912,0.03125,0.4375,1.55149587088666,0.5163434474441162,0.3399890865225397,0.3281364440917969,0.06078377136817345,0.5547223272770265,5.398421925882835,34.0,2.0,H-LLM
